Product,"Price gross",Date
"Marine Diesel 50ppm","8939,00",2016-01-04
"Marine Diesel 50ppm","8869,00",2016-01-05
"Marine Diesel 50ppm","8869,00",2016-01-06
"Marine Diesel 50ppm","8869,00",2016-01-07
"Marine Diesel 50ppm","8774,00",2016-01-08
"Marine Diesel 50ppm","8774,00",2016-01-09
"Marine Diesel 50ppm","8774,00",2016-01-10
"Marine Diesel 50ppm","8774,00",2016-01-11
"Marine Diesel 50ppm","8674,00",2016-01-12
"Marine Diesel 50ppm","8574,00",2016-01-13
"Marine Diesel 50ppm","8474,00",2016-01-14
"Marine Diesel 50ppm","8474,00",2016-01-15
"Marine Diesel 50ppm","8374,00",2016-01-16
"Marine Diesel 50ppm","8374,00",2016-01-17
"Marine Diesel 50ppm","8374,00",2016-01-18
"Marine Diesel 50ppm","8374,00",2016-01-19
"Marine Diesel 50ppm","8374,00",2016-01-20
"Marine Diesel 50ppm","8374,00",2016-01-21
"Marine Diesel 50ppm","8274,00",2016-01-22
"Marine Diesel 50ppm","8374,00",2016-01-23
"Marine Diesel 50ppm","8374,00",2016-01-24
"Marine Diesel 50ppm","8374,00",2016-01-25
"Marine Diesel 50ppm","8374,00",2016-01-26
"Marine Diesel 50ppm","8294,00",2016-01-27
"Marine Diesel 50ppm","8294,00",2016-01-28
"Marine Diesel 50ppm","8324,00",2016-01-29
"Marine Diesel 50ppm","8454,00",2016-01-30
"Marine Diesel 50ppm","8454,00",2016-01-31
"Marine Diesel 50ppm","8454,00",2016-02-01
"Marine Diesel 50ppm","8454,00",2016-02-02
"Marine Diesel 50ppm","8394,00",2016-02-03
"Marine Diesel 50ppm","8344,00",2016-02-04
"Marine Diesel 50ppm","8444,00",2016-02-05
"Marine Diesel 50ppm","8444,00",2016-02-07
"Marine Diesel 50ppm","8444,00",2016-02-08
"Marine Diesel 50ppm","8394,00",2016-02-09
"Marine Diesel 50ppm","8394,00",2016-02-10
"Marine Diesel 50ppm","8294,00",2016-02-11
"Marine Diesel 50ppm","8194,00",2016-02-12
"Marine Diesel 50ppm","8294,00",2016-02-13
"Marine Diesel 50ppm","8294,00",2016-02-14
"Marine Diesel 50ppm","8294,00",2016-02-15
"Marine Diesel 50ppm","8394,00",2016-02-16
"Marine Diesel 50ppm","8494,00",2016-02-17
"Marine Diesel 50ppm","8494,00",2016-02-18
"Marine Diesel 50ppm","8594,00",2016-02-19
"Marine Diesel 50ppm","8594,00",2016-02-20
"Marine Diesel 50ppm","8594,00",2016-02-21
"Marine Diesel 50ppm","8594,00",2016-02-22
"Marine Diesel 50ppm","8494,00",2016-02-23
"Marine Diesel 50ppm","8494,00",2016-02-24
"Marine Diesel 50ppm","8394,00",2016-02-25
"Marine Diesel 50ppm","8394,00",2016-02-26
"Marine Diesel 50ppm","8494,00",2016-02-27
"Marine Diesel 50ppm","8494,00",2016-02-28
"Marine Diesel 50ppm","8494,00",2016-02-29
"Marine Diesel 50ppm","8554,00",2016-03-01
"Marine Diesel 50ppm","8554,00",2016-03-02
"Marine Diesel 50ppm","8554,00",2016-03-03
"Marine Diesel 50ppm","8654,00",2016-03-04
"Marine Diesel 50ppm","8654,00",2016-03-05
"Marine Diesel 50ppm","8654,00",2016-03-06
"Marine Diesel 50ppm","8654,00",2016-03-07
