Product,"Price gross",Date
"milesPLUS Diesel","10125,00",2015-02-25
"milesPLUS Diesel","10125,00",2015-02-26
"milesPLUS Diesel","10125,00",2015-02-27
"milesPLUS Diesel","10165,00",2015-02-28
"milesPLUS Diesel","10165,00",2015-03-01
"milesPLUS Diesel","10165,00",2015-03-02
"milesPLUS Diesel","10215,00",2015-03-03
"milesPLUS Diesel","10165,00",2015-03-04
"milesPLUS Diesel","10165,00",2015-03-05
"milesPLUS Diesel","10125,00",2015-03-06
"milesPLUS Diesel","10165,00",2015-03-07
"milesPLUS Diesel","10165,00",2015-03-08
"milesPLUS Diesel","10165,00",2015-03-09
"milesPLUS Diesel","10215,00",2015-03-10
"milesPLUS Diesel","10215,00",2015-03-11
"milesPLUS Diesel","10165,00",2015-03-12
"milesPLUS Diesel","10165,00",2015-03-13
"milesPLUS Diesel","10125,00",2015-03-14
"milesPLUS Diesel","10125,00",2015-03-15
"milesPLUS Diesel","10125,00",2015-03-16
"milesPLUS Diesel","10065,00",2015-03-17
"milesPLUS Diesel","9965,00",2015-03-18
"milesPLUS Diesel","9925,00",2015-03-19
"milesPLUS Diesel","10025,00",2015-03-20
"milesPLUS Diesel","9965,00",2015-03-21
"milesPLUS Diesel","9965,00",2015-03-22
"milesPLUS Diesel","9965,00",2015-03-23
"milesPLUS Diesel","9965,00",2015-03-24
"milesPLUS Diesel","9965,00",2015-03-25
"milesPLUS Diesel","9925,00",2015-03-26
"milesPLUS Diesel","9965,00",2015-03-27
"milesPLUS Diesel","10065,00",2015-03-28
"milesPLUS Diesel","10065,00",2015-03-29
"milesPLUS Diesel","10065,00",2015-03-30
"milesPLUS Diesel","10065,00",2015-03-31
"milesPLUS Diesel","9965,00",2015-04-01
"milesPLUS Diesel","9965,00",2015-04-02
"milesPLUS Diesel","9965,00",2015-04-03
"milesPLUS Diesel","9865,00",2015-04-04
"milesPLUS Diesel","9865,00",2015-04-05
"milesPLUS Diesel","9865,00",2015-04-06
"milesPLUS Diesel","9865,00",2015-04-07
"milesPLUS Diesel","9865,00",2015-04-08
"milesPLUS Diesel","9865,00",2015-04-09
"milesPLUS Diesel","9865,00",2015-04-10
"milesPLUS Diesel","9865,00",2015-04-11
"milesPLUS Diesel","9865,00",2015-04-12
"milesPLUS Diesel","9865,00",2015-04-13
"milesPLUS Diesel","10065,00",2015-04-14
"milesPLUS Diesel","10125,00",2015-04-15
"milesPLUS Diesel","10165,00",2015-04-16
"milesPLUS Diesel","10225,00",2015-04-17
"milesPLUS Diesel","10265,00",2015-04-18
"milesPLUS Diesel","10265,00",2015-04-19
"milesPLUS Diesel","10265,00",2015-04-20
"milesPLUS Diesel","10225,00",2015-04-21
"milesPLUS Diesel","10265,00",2015-04-22
"milesPLUS Diesel","10225,00",2015-04-23
"milesPLUS Diesel","10205,00",2015-04-24
"milesPLUS Diesel","10345,00",2015-04-25
"milesPLUS Diesel","10345,00",2015-04-26
"milesPLUS Diesel","10345,00",2015-04-27
"milesPLUS Diesel","10345,00",2015-04-28
"milesPLUS Diesel","10265,00",2015-04-29
"milesPLUS Diesel","10265,00",2015-04-30
"milesPLUS Diesel","10315,00",2015-05-01
"milesPLUS Diesel","10215,00",2015-05-02
"milesPLUS Diesel","10215,00",2015-05-03
"milesPLUS Diesel","10215,00",2015-05-04
"milesPLUS Diesel","10215,00",2015-05-05
"milesPLUS Diesel","10265,00",2015-05-06
"milesPLUS Diesel","10425,00",2015-05-07
"milesPLUS Diesel","10365,00",2015-05-08
"milesPLUS Diesel","10265,00",2015-05-09
"milesPLUS Diesel","10265,00",2015-05-10
"milesPLUS Diesel","10265,00",2015-05-11
"milesPLUS Diesel","10225,00",2015-05-12
"milesPLUS Diesel","10225,00",2015-05-13
"milesPLUS Diesel","10325,00",2015-05-14
"milesPLUS Diesel","10325,00",2015-05-15
"milesPLUS Diesel","10365,00",2015-05-16
"milesPLUS Diesel","10365,00",2015-05-17
"milesPLUS Diesel","10365,00",2015-05-18
"milesPLUS Diesel","10325,00",2015-05-19
"milesPLUS Diesel","10265,00",2015-05-20
"milesPLUS Diesel","10225,00",2015-05-21
"milesPLUS Diesel","10225,00",2015-05-22
"milesPLUS Diesel","10365,00",2015-05-23
"milesPLUS Diesel","10365,00",2015-05-24
"milesPLUS Diesel","10365,00",2015-05-25
"milesPLUS Diesel","10365,00",2015-05-26
"milesPLUS Diesel","10265,00",2015-05-27
"milesPLUS Diesel","10225,00",2015-05-28
"milesPLUS Diesel","10195,00",2015-05-29
"milesPLUS Diesel","10165,00",2015-05-30
"milesPLUS Diesel","10165,00",2015-05-31
"milesPLUS Diesel","10165,00",2015-06-01
"milesPLUS Diesel","10285,00",2015-06-02
"milesPLUS Diesel","10285,00",2015-06-03
"milesPLUS Diesel","10285,00",2015-06-04
"milesPLUS Diesel","10065,00",2015-06-06
"milesPLUS Diesel","10065,00",2015-06-08
"milesPLUS Diesel","10025,00",2015-06-09
"milesPLUS Diesel","10065,00",2015-06-10
"milesPLUS Diesel","10165,00",2015-06-11
"milesPLUS Diesel","10225,00",2015-06-12
"milesPLUS Diesel","10225,00",2015-06-13
"milesPLUS Diesel","10225,00",2015-06-14
"milesPLUS Diesel","10225,00",2015-06-15
"milesPLUS Diesel","10165,00",2015-06-16
"milesPLUS Diesel","10125,00",2015-06-18
"milesPLUS Diesel","10165,00",2015-06-19
"milesPLUS Diesel","10125,00",2015-06-20
"milesPLUS Diesel","10125,00",2015-06-21
"milesPLUS Diesel","10125,00",2015-06-22
"milesPLUS Diesel","10065,00",2015-06-23
"milesPLUS Diesel","10025,00",2015-06-24
"milesPLUS Diesel","10165,00",2015-06-25
"milesPLUS Diesel","10165,00",2015-06-26
"milesPLUS Diesel","10125,00",2015-06-27
"milesPLUS Diesel","10125,00",2015-06-28
"milesPLUS Diesel","10125,00",2015-06-29
"milesPLUS Diesel","10265,00",2015-06-30
"milesPLUS Diesel","10225,00",2015-07-01
"milesPLUS Diesel","10265,00",2015-07-02
"milesPLUS Diesel","10265,00",2015-07-03
"milesPLUS Diesel","10265,00",2015-07-04
"milesPLUS Diesel","10265,00",2015-07-05
"milesPLUS Diesel","10265,00",2015-07-06
"milesPLUS Diesel","10125,00",2015-07-07
"milesPLUS Diesel","10025,00",2015-07-08
"milesPLUS Diesel","9925,00",2015-07-09
"milesPLUS Diesel","9925,00",2015-07-10
"milesPLUS Diesel","10025,00",2015-07-11
"milesPLUS Diesel","10025,00",2015-07-12
"milesPLUS Diesel","10025,00",2015-07-13
"milesPLUS Diesel","9855,00",2015-07-14
"milesPLUS Diesel","9925,00",2015-07-15
"milesPLUS Diesel","9865,00",2015-07-16
"milesPLUS Diesel","9845,00",2015-07-17
"milesPLUS Diesel","9865,00",2015-07-18
"milesPLUS Diesel","9865,00",2015-07-19
"milesPLUS Diesel","9865,00",2015-07-20
"milesPLUS Diesel","9865,00",2015-07-22
"milesPLUS Diesel","9865,00",2015-07-23
"milesPLUS Diesel","9865,00",2015-07-25
"milesPLUS Diesel","9865,00",2015-07-27
"milesPLUS Diesel","9795,00",2015-07-28
"milesPLUS Diesel","9695,00",2015-07-29
"milesPLUS Diesel","10,48",2015-07-30
"milesPLUS Diesel","9765,00",2015-07-30
"milesPLUS Diesel","10,45",2015-07-31
"milesPLUS Diesel","9735,00",2015-07-31
"milesPLUS Diesel","10,48",2015-08-01
"milesPLUS Diesel","9765,00",2015-08-01
"milesPLUS Diesel","10,48",2015-08-02
"milesPLUS Diesel","9765,00",2015-08-02
"milesPLUS Diesel","10,48",2015-08-03
"milesPLUS Diesel","9765,00",2015-08-03
"milesPLUS Diesel","10,38",2015-08-04
"milesPLUS Diesel","9665,00",2015-08-04
"milesPLUS Diesel","10,28",2015-08-05
"milesPLUS Diesel","9565,00",2015-08-05
"milesPLUS Diesel","10,28",2015-08-06
"milesPLUS Diesel","9565,00",2015-08-06
"milesPLUS Diesel","9605,00",2015-08-07
"milesPLUS Diesel","10,32",2015-08-07
"milesPLUS Diesel","10,22",2015-08-08
"milesPLUS Diesel","9505,00",2015-08-08
"milesPLUS Diesel","10,22",2015-08-09
"milesPLUS Diesel","9505,00",2015-08-09
"milesPLUS Diesel","10,22",2015-08-10
"milesPLUS Diesel","9505,00",2015-08-10
"milesPLUS Diesel","10,22",2015-08-11
"milesPLUS Diesel","9505,00",2015-08-11
"milesPLUS Diesel","10,32",2015-08-12
"milesPLUS Diesel","9605,00",2015-08-12
"milesPLUS Diesel","10,28",2015-08-13
"milesPLUS Diesel","9565,00",2015-08-13
"milesPLUS Diesel","10,21",2015-08-14
"milesPLUS Diesel","9495,00",2015-08-14
"milesPLUS Diesel","10,26",2015-08-15
"milesPLUS Diesel","9545,00",2015-08-15
"milesPLUS Diesel","9545,00",2015-08-16
"milesPLUS Diesel","10,26",2015-08-16
"milesPLUS Diesel","10,26",2015-08-17
"milesPLUS Diesel","9545,00",2015-08-17
"milesPLUS Diesel","10,18",2015-08-19
"milesPLUS Diesel","9465,00",2015-08-19
"milesPLUS Diesel","10,18",2015-08-20
"milesPLUS Diesel","9465,00",2015-08-20
"milesPLUS Diesel","10,14",2015-08-21
"milesPLUS Diesel","9425,00",2015-08-21
"milesPLUS Diesel","9425,00",2015-08-22
"milesPLUS Diesel","10,14",2015-08-22
"milesPLUS Diesel","10,14",2015-08-23
"milesPLUS Diesel","9425,00",2015-08-23
"milesPLUS Diesel","10,14",2015-08-24
"milesPLUS Diesel","9425,00",2015-08-24
"milesPLUS Diesel","9,98",2015-08-25
"milesPLUS Diesel","9265,00",2015-08-25
"milesPLUS Diesel","9,88",2015-08-26
"milesPLUS Diesel","9165,00",2015-08-26
"milesPLUS Diesel","9,88",2015-08-27
"milesPLUS Diesel","9165,00",2015-08-27
"milesPLUS Diesel","9,83",2015-08-28
"milesPLUS Diesel","9115,00",2015-08-28
"milesPLUS Diesel","9,98",2015-08-29
"milesPLUS Diesel","9265,00",2015-08-29
"milesPLUS Diesel","10,08",2015-08-30
"milesPLUS Diesel","9365,00",2015-08-30
"milesPLUS Diesel","9365,00",2015-08-31
"milesPLUS Diesel","10,08",2015-08-31
"milesPLUS Diesel","10,18",2015-09-01
"milesPLUS Diesel","9465,00",2015-09-01
"milesPLUS Diesel","10,24",2015-09-02
"milesPLUS Diesel","9525,00",2015-09-02
"milesPLUS Diesel","10,24",2015-09-03
"milesPLUS Diesel","9525,00",2015-09-03
"milesPLUS Diesel","10,12",2015-09-04
"milesPLUS Diesel","9405,00",2015-09-04
"milesPLUS Diesel","10,22",2015-09-05
"milesPLUS Diesel","9505,00",2015-09-05
"milesPLUS Diesel","10,32",2015-09-06
"milesPLUS Diesel","9605,00",2015-09-06
"milesPLUS Diesel","10,32",2015-09-07
"milesPLUS Diesel","9605,00",2015-09-07
"milesPLUS Diesel","10,28",2015-09-08
"milesPLUS Diesel","9565,00",2015-09-08
"milesPLUS Diesel","9465,00",2015-09-09
"milesPLUS Diesel","9465,00",2015-09-10
"milesPLUS Diesel","10,18",2015-09-10
"milesPLUS Diesel","10,18",2015-09-11
"milesPLUS Diesel","9465,00",2015-09-11
"milesPLUS Diesel","10,23",2015-09-13
"milesPLUS Diesel","9515,00",2015-09-13
"milesPLUS Diesel","10,23",2015-09-14
"milesPLUS Diesel","9515,00",2015-09-14
"milesPLUS Diesel","9415,00",2015-09-15
"milesPLUS Diesel","10,13",2015-09-15
"milesPLUS Diesel","10,08",2015-09-16
"milesPLUS Diesel","9365,00",2015-09-16
"milesPLUS Diesel","9,98",2015-09-17
"milesPLUS Diesel","9265,00",2015-09-17
"milesPLUS Diesel","10,18",2015-09-18
"milesPLUS Diesel","9465,00",2015-09-18
"milesPLUS Diesel","9415,00",2015-09-19
"milesPLUS Diesel","10,13",2015-09-19
"milesPLUS Diesel","9415,00",2015-09-20
"milesPLUS Diesel","10,13",2015-09-20
"milesPLUS Diesel","10,13",2015-09-21
"milesPLUS Diesel","9415,00",2015-09-21
"milesPLUS Diesel","10,03",2015-09-22
"milesPLUS Diesel","9315,00",2015-09-22
"milesPLUS Diesel","10,08",2015-09-23
"milesPLUS Diesel","9365,00",2015-09-23
"milesPLUS Diesel","9365,00",2015-09-24
"milesPLUS Diesel","10,08",2015-09-24
"milesPLUS Diesel","9465,00",2015-09-26
"milesPLUS Diesel","9465,00",2015-09-27
"milesPLUS Diesel","10,18",2015-09-27
"milesPLUS Diesel","10,18",2015-09-28
"milesPLUS Diesel","9465,00",2015-09-28
"milesPLUS Diesel","10,18",2015-09-29
"milesPLUS Diesel","9465,00",2015-09-29
"milesPLUS Diesel","9365,00",2015-09-30
"milesPLUS Diesel","10,08",2015-09-30
"milesPLUS Diesel","9465,00",2015-10-01
"milesPLUS Diesel","10,18",2015-10-01
"milesPLUS Diesel","10,18",2015-10-02
"milesPLUS Diesel","9465,00",2015-10-02
"milesPLUS Diesel","10,18",2015-10-03
"milesPLUS Diesel","9465,00",2015-10-03
"milesPLUS Diesel","9465,00",2015-10-04
"milesPLUS Diesel","10,18",2015-10-04
"milesPLUS Diesel","9465,00",2015-10-05
"milesPLUS Diesel","10,18",2015-10-05
"milesPLUS Diesel","9325,00",2015-10-06
"milesPLUS Diesel","10,04",2015-10-06
"milesPLUS Diesel","10,18",2015-10-07
"milesPLUS Diesel","9465,00",2015-10-07
"milesPLUS Diesel","10,28",2015-10-08
"milesPLUS Diesel","9565,00",2015-10-08
"milesPLUS Diesel","9565,00",2015-10-09
"milesPLUS Diesel","10,28",2015-10-09
"milesPLUS Diesel","9565,00",2015-10-10
"milesPLUS Diesel","10,28",2015-10-10
"milesPLUS Diesel","10,28",2015-10-11
"milesPLUS Diesel","9565,00",2015-10-11
"milesPLUS Diesel","10,28",2015-10-12
"milesPLUS Diesel","9565,00",2015-10-12
"milesPLUS Diesel","9565,00",2015-10-13
"milesPLUS Diesel","10,28",2015-10-13
"milesPLUS Diesel","9515,00",2015-10-14
"milesPLUS Diesel","10,23",2015-10-14
"milesPLUS Diesel","9465,00",2015-10-15
"milesPLUS Diesel","10,18",2015-10-15
"milesPLUS Diesel","10,13",2015-10-16
"milesPLUS Diesel","9415,00",2015-10-16
"milesPLUS Diesel","10,13",2015-10-17
"milesPLUS Diesel","9415,00",2015-10-17
"milesPLUS Diesel","9415,00",2015-10-18
"milesPLUS Diesel","10,13",2015-10-18
"milesPLUS Diesel","9415,00",2015-10-19
"milesPLUS Diesel","10,13",2015-10-19
"milesPLUS Diesel","9,98",2015-10-20
"milesPLUS Diesel","9265,00",2015-10-20
"milesPLUS Diesel","9,91",2015-10-21
"milesPLUS Diesel","9195,00",2015-10-21
"milesPLUS Diesel","9165,00",2015-10-22
"milesPLUS Diesel","9,88",2015-10-22
"milesPLUS Diesel","9195,00",2015-10-23
"milesPLUS Diesel","9,91",2015-10-23
"milesPLUS Diesel","9215,00",2015-10-24
"milesPLUS Diesel","9,93",2015-10-24
"milesPLUS Diesel","9,93",2015-10-25
"milesPLUS Diesel","9215,00",2015-10-25
"milesPLUS Diesel","9,93",2015-10-26
"milesPLUS Diesel","9215,00",2015-10-26
"milesPLUS Diesel","9315,00",2015-10-27
"milesPLUS Diesel","10,03",2015-10-27
"milesPLUS Diesel","9315,00",2015-10-28
"milesPLUS Diesel","10,03",2015-10-28
"milesPLUS Diesel","9205,00",2015-10-29
"milesPLUS Diesel","9,92",2015-10-29
"milesPLUS Diesel","10,08",2015-10-30
"milesPLUS Diesel","9365,00",2015-10-30
"milesPLUS Diesel","10,18",2015-10-31
"milesPLUS Diesel","9465,00",2015-10-31
"milesPLUS Diesel","9465,00",2015-11-01
"milesPLUS Diesel","9465,00",2015-11-02
"milesPLUS Diesel","10,18",2015-11-02
"milesPLUS Diesel","9405,00",2015-11-03
"milesPLUS Diesel","10,12",2015-11-03
"milesPLUS Diesel","10,08",2015-11-04
"milesPLUS Diesel","9365,00",2015-11-04
"milesPLUS Diesel","9465,00",2015-11-05
"milesPLUS Diesel","10,18",2015-11-05
"milesPLUS Diesel","9465,00",2015-11-06
"milesPLUS Diesel","10,18",2015-11-06
"milesPLUS Diesel","9465,00",2015-11-07
"milesPLUS Diesel","10,18",2015-11-07
"milesPLUS Diesel","9465,00",2015-11-08
"milesPLUS Diesel","10,18",2015-11-08
"milesPLUS Diesel","10,18",2015-11-09
"milesPLUS Diesel","9465,00",2015-11-09
"milesPLUS Diesel","9465,00",2015-11-10
"milesPLUS Diesel","10,18",2015-11-10
"milesPLUS Diesel","9465,00",2015-11-11
"milesPLUS Diesel","10,18",2015-11-11
"milesPLUS Diesel","9465,00",2015-11-12
"milesPLUS Diesel","10,18",2015-11-12
"milesPLUS Diesel","10,13",2015-11-13
"milesPLUS Diesel","9415,00",2015-11-13
"milesPLUS Diesel","9365,00",2015-11-14
"milesPLUS Diesel","10,08",2015-11-14
"milesPLUS Diesel","9365,00",2015-11-15
"milesPLUS Diesel","10,08",2015-11-15
"milesPLUS Diesel","9365,00",2015-11-16
"milesPLUS Diesel","10,08",2015-11-16
"milesPLUS Diesel","9265,00",2015-11-17
"milesPLUS Diesel","9,98",2015-11-17
"milesPLUS Diesel","9,98",2015-11-18
"milesPLUS Diesel","9265,00",2015-11-18
"milesPLUS Diesel","9265,00",2015-11-19
"milesPLUS Diesel","9,98",2015-11-19
"milesPLUS Diesel","9265,00",2015-11-20
"milesPLUS Diesel","9,98",2015-11-20
"milesPLUS Diesel","9365,00",2015-11-21
"milesPLUS Diesel","10,08",2015-11-21
"milesPLUS Diesel","10,08",2015-11-22
"milesPLUS Diesel","9365,00",2015-11-22
"milesPLUS Diesel","9365,00",2015-11-23
"milesPLUS Diesel","10,08",2015-11-23
"milesPLUS Diesel","9265,00",2015-11-24
"milesPLUS Diesel","9,98",2015-11-24
"milesPLUS Diesel","9335,00",2015-11-25
"milesPLUS Diesel","10,05",2015-11-25
"milesPLUS Diesel","9335,00",2015-11-26
"milesPLUS Diesel","10,05",2015-11-26
"milesPLUS Diesel","10,05",2015-11-27
"milesPLUS Diesel","9335,00",2015-11-27
"milesPLUS Diesel","9335,00",2015-11-28
"milesPLUS Diesel","10,05",2015-11-28
"milesPLUS Diesel","9335,00",2015-11-29
"milesPLUS Diesel","10,05",2015-11-29
"milesPLUS Diesel","9335,00",2015-11-30
"milesPLUS Diesel","10,05",2015-11-30
"milesPLUS Diesel","9265,00",2015-12-01
"milesPLUS Diesel","9,98",2015-12-01
"milesPLUS Diesel","9,88",2015-12-03
"milesPLUS Diesel","9165,00",2015-12-03
"milesPLUS Diesel","9125,00",2015-12-04
"milesPLUS Diesel","9,84",2015-12-04
"milesPLUS Diesel","9125,00",2015-12-05
"milesPLUS Diesel","9,84",2015-12-05
"milesPLUS Diesel","9125,00",2015-12-06
"milesPLUS Diesel","9,84",2015-12-06
"milesPLUS Diesel","9,84",2015-12-07
"milesPLUS Diesel","9125,00",2015-12-07
"milesPLUS Diesel","9065,00",2015-12-08
"milesPLUS Diesel","9,78",2015-12-08
"milesPLUS Diesel","8965,00",2015-12-09
"milesPLUS Diesel","9,68",2015-12-09
"milesPLUS Diesel","8915,00",2015-12-10
"milesPLUS Diesel","9,63",2015-12-10
"milesPLUS Diesel","8865,00",2015-12-11
"milesPLUS Diesel","9,58",2015-12-11
"milesPLUS Diesel","9,58",2015-12-12
"milesPLUS Diesel","8865,00",2015-12-12
"milesPLUS Diesel","8865,00",2015-12-13
"milesPLUS Diesel","9,58",2015-12-13
"milesPLUS Diesel","8865,00",2015-12-14
"milesPLUS Diesel","9,58",2015-12-14
"milesPLUS Diesel","8765,00",2015-12-15
"milesPLUS Diesel","9,48",2015-12-15
"milesPLUS Diesel","9,28",2015-12-16
"milesPLUS Diesel","8565,00",2015-12-16
"milesPLUS Diesel","8565,00",2015-12-17
"milesPLUS Diesel","9,28",2015-12-17
"milesPLUS Diesel","8565,00",2015-12-18
"milesPLUS Diesel","9,28",2015-12-18
"milesPLUS Diesel","8565,00",2015-12-19
"milesPLUS Diesel","9,28",2015-12-19
"milesPLUS Diesel","8565,00",2015-12-20
"milesPLUS Diesel","9,28",2015-12-20
"milesPLUS Diesel","9,28",2015-12-21
"milesPLUS Diesel","8565,00",2015-12-21
"milesPLUS Diesel","8725,00",2015-12-22
"milesPLUS Diesel","9,44",2015-12-22
"milesPLUS Diesel","8565,00",2015-12-23
"milesPLUS Diesel","9,28",2015-12-23
"milesPLUS Diesel","8565,00",2015-12-24
"milesPLUS Diesel","9,28",2015-12-24
"milesPLUS Diesel","9,38",2015-12-25
"milesPLUS Diesel","8665,00",2015-12-25
"milesPLUS Diesel","8665,00",2015-12-26
"milesPLUS Diesel","9,38",2015-12-26
"milesPLUS Diesel","8665,00",2015-12-27
"milesPLUS Diesel","9,38",2015-12-27
"milesPLUS Diesel","8665,00",2015-12-28
"milesPLUS Diesel","9,38",2015-12-28
"milesPLUS Diesel","8665,00",2015-12-29
"milesPLUS Diesel","9,38",2015-12-29
"milesPLUS Diesel","9,44",2015-12-30
"milesPLUS Diesel","8725,00",2015-12-30
"milesPLUS Diesel","8805,00",2015-12-31
"milesPLUS Diesel","9,52",2015-12-31
"milesPLUS Diesel","8835,00",2016-01-01
"milesPLUS Diesel","9,55",2016-01-01
"milesPLUS Diesel","8835,00",2016-01-02
"milesPLUS Diesel","9,55",2016-01-02
"milesPLUS Diesel","8835,00",2016-01-03
"milesPLUS Diesel","9,55",2016-01-03
"milesPLUS Diesel","9,55",2016-01-04
"milesPLUS Diesel","8835,00",2016-01-04
"milesPLUS Diesel","8765,00",2016-01-05
"milesPLUS Diesel","9,48",2016-01-05
"milesPLUS Diesel","8765,00",2016-01-06
"milesPLUS Diesel","9,48",2016-01-06
"milesPLUS Diesel","8765,00",2016-01-07
"milesPLUS Diesel","9,48",2016-01-07
"milesPLUS Diesel","9,38",2016-01-08
"milesPLUS Diesel","8665,00",2016-01-08
"milesPLUS Diesel","8665,00",2016-01-09
"milesPLUS Diesel","9,38",2016-01-09
"milesPLUS Diesel","8665,00",2016-01-10
"milesPLUS Diesel","9,38",2016-01-10
"milesPLUS Diesel","8665,00",2016-01-11
"milesPLUS Diesel","9,38",2016-01-11
"milesPLUS Diesel","8565,00",2016-01-12
"milesPLUS Diesel","9,28",2016-01-12
"milesPLUS Diesel","8465,00",2016-01-13
"milesPLUS Diesel","9,08",2016-01-14
"milesPLUS Diesel","8365,00",2016-01-14
"milesPLUS Diesel","9,08",2016-01-15
"milesPLUS Diesel","8365,00",2016-01-15
"milesPLUS Diesel","8,98",2016-01-16
"milesPLUS Diesel","8265,00",2016-01-16
"milesPLUS Diesel","8265,00",2016-01-17
"milesPLUS Diesel","8265,00",2016-01-18
"milesPLUS Diesel","8,98",2016-01-18
"milesPLUS Diesel","8,98",2016-01-19
"milesPLUS Diesel","8265,00",2016-01-19
"milesPLUS Diesel","8,98",2016-01-20
"milesPLUS Diesel","8265,00",2016-01-20
"milesPLUS Diesel","8,98",2016-01-21
"milesPLUS Diesel","8265,00",2016-01-21
"milesPLUS Diesel","8,88",2016-01-22
"milesPLUS Diesel","8165,00",2016-01-22
"milesPLUS Diesel","8265,00",2016-01-23
"milesPLUS Diesel","8,98",2016-01-23
"milesPLUS Diesel","8,98",2016-01-24
"milesPLUS Diesel","8265,00",2016-01-24
"milesPLUS Diesel","8,98",2016-01-25
"milesPLUS Diesel","8265,00",2016-01-25
"milesPLUS Diesel","8,98",2016-01-26
"milesPLUS Diesel","8265,00",2016-01-26
"milesPLUS Diesel","8265,00",2016-01-27
"milesPLUS Diesel","8,98",2016-01-27
"milesPLUS Diesel","8,98",2016-01-28
"milesPLUS Diesel","8265,00",2016-01-28
"milesPLUS Diesel","9,01",2016-01-29
"milesPLUS Diesel","8295,00",2016-01-29
"milesPLUS Diesel","8425,00",2016-01-30
"milesPLUS Diesel","9,14",2016-01-31
"milesPLUS Diesel","8425,00",2016-01-31
"milesPLUS Diesel","8425,00",2016-02-01
"milesPLUS Diesel","9,14",2016-02-01
"milesPLUS Diesel","8425,00",2016-02-02
"milesPLUS Diesel","9,14",2016-02-02
"milesPLUS Diesel","8365,00",2016-02-03
"milesPLUS Diesel","9,03",2016-02-04
"milesPLUS Diesel","8315,00",2016-02-04
"milesPLUS Diesel","9,13",2016-02-05
"milesPLUS Diesel","8415,00",2016-02-05
"milesPLUS Diesel","9,13",2016-02-06
"milesPLUS Diesel","8415,00",2016-02-07
"milesPLUS Diesel","9,13",2016-02-07
"milesPLUS Diesel","8415,00",2016-02-08
"milesPLUS Diesel","9,13",2016-02-08
"milesPLUS Diesel","9,08",2016-02-09
"milesPLUS Diesel","8365,00",2016-02-09
"milesPLUS Diesel","9,08",2016-02-10
"milesPLUS Diesel","8365,00",2016-02-10
"milesPLUS Diesel","8265,00",2016-02-11
"milesPLUS Diesel","8,98",2016-02-11
"milesPLUS Diesel","8165,00",2016-02-12
"milesPLUS Diesel","8,88",2016-02-12
"milesPLUS Diesel","8,98",2016-02-13
"milesPLUS Diesel","8265,00",2016-02-13
"milesPLUS Diesel","8,98",2016-02-14
"milesPLUS Diesel","8265,00",2016-02-14
"milesPLUS Diesel","8,98",2016-02-15
"milesPLUS Diesel","8265,00",2016-02-15
"milesPLUS Diesel","8365,00",2016-02-16
