Product,"Price gross",Date
miles95,"12,37",2015-05-25
miles95,"12,37",2015-05-26
miles95,"12,29",2015-05-27
miles95,"12,29",2015-05-28
miles95,"12,21",2015-05-29
miles95,"12,21",2015-05-30
miles95,"12,21",2015-05-31
miles95,"12,21",2015-06-01
miles95,"12,35",2015-06-02
miles95,"12,39",2015-06-03
miles95,"12,39",2015-06-04
miles95,"12,19",2015-06-06
miles95,"12,19",2015-06-08
miles95,"12,19",2015-06-09
miles95,"12,29",2015-06-10
miles95,"12,39",2015-06-11
miles95,"12,47",2015-06-12
miles95,"12,49",2015-06-13
miles95,"12,49",2015-06-14
miles95,"12,49",2015-06-15
miles95,"12,49",2015-06-16
miles95,"12,47",2015-06-17
miles95,"12,47",2015-06-18
miles95,"12,41",2015-06-19
miles95,"12,37",2015-06-20
miles95,"12,37",2015-06-21
miles95,"12,37",2015-06-22
miles95,"12,27",2015-06-23
miles95,"12,19",2015-06-24
miles95,"12,29",2015-06-25
miles95,"12,31",2015-06-26
miles95,"12,29",2015-06-27
miles95,"12,29",2015-06-28
miles95,"12,29",2015-06-29
miles95,"12,41",2015-06-30
miles95,"12,41",2015-07-01
miles95,"12,49",2015-07-02
miles95,"12,49",2015-07-03
miles95,"12,59",2015-07-04
miles95,"12,59",2015-07-05
miles95,"12,59",2015-07-06
miles95,"12,59",2015-07-07
miles95,"12,59",2015-07-08
miles95,"12,59",2015-07-09
miles95,"12,69",2015-07-10
miles95,"12,69",2015-07-11
miles95,"12,69",2015-07-12
miles95,"12,69",2015-07-13
miles95,"12,41",2015-07-14
miles95,"12,49",2015-07-15
miles95,"12,29",2015-07-16
miles95,"12,19",2015-07-17
miles95,"12,27",2015-07-18
miles95,"12,27",2015-07-19
miles95,"12,27",2015-07-20
miles95,"12,39",2015-07-22
miles95,"12,29",2015-07-23
miles95,"12,27",2015-07-25
miles95,"12,27",2015-07-27
miles95,"12,21",2015-07-28
miles95,"12,11",2015-07-29
miles95,"12,11",2015-07-30
miles95,"12,11",2015-07-31
miles95,"12,23",2015-08-01
miles95,"12,23",2015-08-02
miles95,"12,23",2015-08-03
miles95,"12,33",2015-08-04
miles95,"12,13",2015-08-05
miles95,"12,13",2015-08-06
miles95,"12,13",2015-08-07
miles95,"11,97",2015-08-08
miles95,"11,97",2015-08-09
miles95,"11,97",2015-08-10
miles95,"11,91",2015-08-11
miles95,"11,91",2015-08-12
miles95,"11,79",2015-08-13
miles95,"11,79",2015-08-14
miles95,"11,79",2015-08-15
miles95,"11,79",2015-08-16
miles95,"11,79",2015-08-17
miles95,"11,61",2015-08-19
miles95,"11,59",2015-08-20
miles95,"11,51",2015-08-21
miles95,"11,49",2015-08-22
miles95,"11,49",2015-08-23
miles95,"11,49",2015-08-24
miles95,"11,39",2015-08-25
miles95,"11,29",2015-08-26
miles95,"11,19",2015-08-27
miles95,"11,09",2015-08-28
miles95,"11,24",2015-08-29
miles95,"11,34",2015-08-30
miles95,"11,34",2015-08-31
miles95,"11,39",2015-09-01
miles95,"11,41",2015-09-02
miles95,"11,31",2015-09-03
miles95,"11,19",2015-09-04
miles95,"11,34",2015-09-05
miles95,"11,44",2015-09-06
miles95,"11,44",2015-09-07
miles95,"11,39",2015-09-08
miles95,"11,31",2015-09-10
miles95,"11,31",2015-09-11
miles95,"11,41",2015-09-13
miles95,"11,41",2015-09-14
miles95,"11,31",2015-09-15
miles95,"11,21",2015-09-16
miles95,"11,11",2015-09-17
miles95,"11,31",2015-09-18
miles95,"11,21",2015-09-19
miles95,"11,21",2015-09-20
miles95,"11,21",2015-09-21
miles95,"11,11",2015-09-22
miles95,"11,19",2015-09-23
miles95,"11,19",2015-09-24
miles95,"11,29",2015-09-27
miles95,"11,29",2015-09-28
miles95,"11,30",2015-09-29
miles95,"11,09",2015-09-30
miles95,"11,19",2015-10-01
miles95,"11,19",2015-10-02
miles95,"11,19",2015-10-03
miles95,"11,19",2015-10-04
miles95,"11,19",2015-10-05
miles95,"10,94",2015-10-06
miles95,"11,09",2015-10-07
miles95,"11,21",2015-10-08
miles95,"11,21",2015-10-09
miles95,"11,22",2015-10-10
miles95,"11,22",2015-10-11
miles95,"11,22",2015-10-12
miles95,"11,22",2015-10-13
miles95,"11,19",2015-10-14
miles95,"11,19",2015-10-15
miles95,"11,12",2015-10-16
miles95,"11,12",2015-10-17
miles95,"11,12",2015-10-18
miles95,"11,12",2015-10-19
miles95,"10,99",2015-10-20
miles95,"10,89",2015-10-21
miles95,"10,85",2015-10-22
miles95,"10,89",2015-10-23
miles95,"10,89",2015-10-24
miles95,"10,89",2015-10-25
miles95,"10,89",2015-10-26
miles95,"10,99",2015-10-27
miles95,"10,99",2015-10-28
miles95,"10,92",2015-10-29
miles95,"11,09",2015-10-30
miles95,"11,19",2015-10-31
miles95,"11,19",2015-11-01
miles95,"11,19",2015-11-02
miles95,"11,19",2015-11-03
miles95,"11,12",2015-11-04
miles95,"11,22",2015-11-05
miles95,"11,27",2015-11-06
miles95,"11,32",2015-11-07
miles95,"11,32",2015-11-08
miles95,"11,32",2015-11-09
miles95,"11,29",2015-11-10
miles95,"11,29",2015-11-11
miles95,"11,29",2015-11-12
miles95,"11,22",2015-11-13
miles95,"11,19",2015-11-14
miles95,"11,19",2015-11-15
miles95,"11,19",2015-11-16
miles95,"11,09",2015-11-17
miles95,"10,99",2015-11-18
miles95,"10,99",2015-11-19
miles95,"10,99",2015-11-20
miles95,"11,09",2015-11-21
miles95,"11,09",2015-11-22
miles95,"11,09",2015-11-23
miles95,"11,09",2015-11-24
miles95,"11,02",2015-11-25
miles95,"11,19",2015-11-26
miles95,"11,19",2015-11-27
miles95,"11,19",2015-11-28
miles95,"11,19",2015-11-29
miles95,"11,19",2015-11-30
miles95,"11,19",2015-12-01
miles95,"11,09",2015-12-03
miles95,"11,02",2015-12-04
miles95,"10,99",2015-12-05
miles95,"10,99",2015-12-06
miles95,"10,99",2015-12-07
miles95,"10,89",2015-12-08
miles95,"10,79",2015-12-09
miles95,"10,79",2015-12-10
miles95,"10,79",2015-12-11
miles95,"10,79",2015-12-12
miles95,"10,79",2015-12-13
miles95,"10,79",2015-12-14
miles95,"10,79",2015-12-15
miles95,"10,79",2015-12-16
miles95,"10,79",2015-12-17
miles95,"10,79",2015-12-18
miles95,"10,79",2015-12-19
miles95,"10,79",2015-12-20
miles95,"10,79",2015-12-21
miles95,"10,92",2015-12-22
miles95,"10,79",2015-12-23
miles95,"10,79",2015-12-24
miles95,"10,79",2015-12-25
miles95,"10,79",2015-12-26
miles95,"10,79",2015-12-27
miles95,"10,79",2015-12-28
miles95,"10,79",2015-12-29
miles95,"10,79",2015-12-30
miles95,"10,79",2015-12-31
miles95,"10,84",2016-01-01
miles95,"10,84",2016-01-02
miles95,"10,84",2016-01-03
miles95,"10,84",2016-01-04
miles95,"10,82",2016-01-05
miles95,"10,97",2016-01-06
miles95,"10,97",2016-01-07
miles95,"10,89",2016-01-08
miles95,"10,79",2016-01-09
miles95,"10,79",2016-01-10
miles95,"10,79",2016-01-11
miles95,"10,72",2016-01-12
miles95,"10,69",2016-01-13
miles95,"10,62",2016-01-14
miles95,"10,59",2016-01-15
miles95,"10,49",2016-01-16
miles95,"10,49",2016-01-18
miles95,"10,49",2016-01-19
miles95,"10,49",2016-01-20
miles95,"10,49",2016-01-21
miles95,"10,49",2016-01-22
miles95,"10,59",2016-01-23
miles95,"10,59",2016-01-24
miles95,"10,59",2016-01-25
miles95,"10,62",2016-01-26
miles95,"10,62",2016-01-27
miles95,"10,59",2016-01-28
miles95,"10,59",2016-01-29
miles95,"10,72",2016-01-31
miles95,"10,72",2016-02-01
miles95,"10,69",2016-02-02
miles95,"10,62",2016-02-03
miles95,"10,52",2016-02-04
miles95,"10,52",2016-02-05
miles95,"10,49",2016-02-06
miles95,"10,49",2016-02-07
miles95,"10,49",2016-02-08
miles95,"10,42",2016-02-09
miles95,"10,32",2016-02-10
miles95,"10,22",2016-02-11
miles95,"10,19",2016-02-12
miles95,"10,29",2016-02-13
miles95,"10,29",2016-02-14
miles95,"10,29",2016-02-15
miles95,"10,39",2016-02-16
miles95,"10,49",2016-02-17
miles95,"10,39",2016-02-18
miles95,"10,49",2016-02-19
miles95,"10,39",2016-02-20
miles95,"10,39",2016-02-21
miles95,"10,39",2016-02-22
miles95,"10,29",2016-02-23
miles95,"10,29",2016-02-24
miles95,"10,19",2016-02-25
miles95,"10,19",2016-02-26
miles95,"10,29",2016-02-27
miles95,"10,29",2016-02-28
miles95,"10,29",2016-02-29
miles95,"10,39",2016-03-01
miles95,"10,39",2016-03-02
miles95,"10,29",2016-03-03
miles95,"10,29",2016-03-04
miles95,"10,42",2016-03-05
miles95,"10,42",2016-03-06
miles95,"10,42",2016-03-07
miles95,"10,49",2016-03-08
miles95,"10,59",2016-03-09
miles95,"10,59",2016-03-10
miles95,"10,72",2016-03-11
miles95,"10,72",2016-03-12
miles95,"10,72",2016-03-14
miles95,"10,69",2016-03-15
miles95,"10,59",2016-03-16
miles95,"10,62",2016-03-17
miles95,"10,69",2016-03-18
miles95,"10,72",2016-03-19
miles95,"10,72",2016-03-20
miles95,"10,72",2016-03-21
miles95,"10,72",2016-03-22
miles95,"10,79",2016-03-23
miles95,"10,79",2016-03-24
miles95,"10,79",2016-03-25
miles95,"10,99",2016-03-26
miles95,"10,99",2016-03-27
miles95,"10,99",2016-03-28
miles95,"10,99",2016-03-29
miles95,"10,99",2016-03-30
miles95,"10,99",2016-03-31
miles95,"10,99",2016-04-01
miles95,"10,99",2016-04-02
miles95,"10,99",2016-04-03
miles95,"10,99",2016-04-04
miles95,"10,89",2016-04-05
miles95,"10,82",2016-04-06
miles95,"10,82",2016-04-07
miles95,"10,89",2016-04-08
miles95,"10,89",2016-04-09
miles95,"10,89",2016-04-10
miles95,"10,89",2016-04-11
miles95,"10,99",2016-04-12
miles95,"11,09",2016-04-13
miles95,"11,09",2016-04-14
miles95,"11,09",2016-04-15
miles95,"11,11",2016-04-16
miles95,"11,11",2016-04-17
miles95,"11,11",2016-04-18
miles95,"11,01",2016-04-19
miles95,"10,99",2016-04-21
miles95,"10,99",2016-04-22
miles95,"11,09",2016-04-23
miles95,"11,09",2016-04-24
miles95,"11,09",2016-04-25
miles95,"11,17",2016-04-26
miles95,"11,13",2016-04-27
miles95,"11,17",2016-04-28
miles95,"11,11",2016-04-29
miles95,"11,21",2016-04-30
miles95,"11,21",2016-05-01
miles95,"11,21",2016-05-02
miles95,"11,19",2016-05-03
miles95,"11,19",2016-05-04
miles95,"10,99",2016-05-05
miles95,"10,99",2016-05-06
miles95,"10,99",2016-05-07
miles95,"10,99",2016-05-08
miles95,"10,99",2016-05-09
miles95,"10,99",2016-05-10
miles95,"10,95",2016-05-11
miles95,"10,95",2016-05-12
miles95,"11,15",2016-05-13
miles95,"11,19",2016-05-14
miles95,"11,19",2016-05-15
miles95,"11,19",2016-05-16
miles95,"11,19",2016-05-17
miles95,"11,29",2016-05-18
miles95,"11,29",2016-05-19
miles95,"11,31",2016-05-20
miles95,"11,29",2016-05-21
miles95,"11,29",2016-05-22
miles95,"11,29",2016-05-23
miles95,"11,29",2016-05-24
miles95,"11,31",2016-05-25
miles95,"11,41",2016-05-26
miles95,"11,41",2016-05-27
miles95,"11,41",2016-05-28
miles95,"11,41",2016-05-29
miles95,"11,41",2016-05-30
miles95,"11,41",2016-05-31
miles95,"11,41",2016-06-01
miles95,"11,41",2016-06-02
miles95,"11,37",2016-06-03
miles95,"11,42",2016-06-04
miles95,"11,42",2016-06-05
miles95,"11,42",2016-06-06
miles95,"11,31",2016-06-08
miles95,"11,29",2016-06-09
miles95,"11,29",2016-06-10
miles95,"11,29",2016-06-11
miles95,"11,29",2016-06-12
miles95,"11,29",2016-06-13
miles95,"11,29",2016-06-14
miles95,"11,29",2016-06-15
miles95,"11,22",2016-06-16
miles95,"11,22",2016-06-17
miles95,"11,22",2016-06-18
miles95,"11,22",2016-06-19
miles95,"11,22",2016-06-20
miles95,"11,22",2016-06-21
miles95,"11,31",2016-06-22
miles95,"11,31",2016-06-23
miles95,"11,39",2016-06-24
miles95,"11,31",2016-06-25
miles95,"11,31",2016-06-26
miles95,"11,31",2016-06-27
miles95,"11,31",2016-06-28
miles95,"11,21",2016-06-29
miles95,"11,21",2016-06-30
miles95,"11,21",2016-07-01
miles95,"11,21",2016-07-02
miles95,"11,21",2016-07-03
miles95,"11,21",2016-07-04
miles95,"11,21",2016-07-05
miles95,"11,11",2016-07-06
miles95,"11,01",2016-07-07
miles95,"11,01",2016-07-08
miles95,"10,91",2016-07-09
miles95,"10,91",2016-07-10
miles95,"10,91",2016-07-11
miles95,"10,81",2016-07-12
miles95,"10,81",2016-07-13
miles95,"10,91",2016-07-14
miles95,"10,76",2016-07-15
miles95,"10,89",2016-07-17
miles95,"10,89",2016-07-18
miles95,"10,99",2016-07-19
miles95,"10,89",2016-07-20
miles95,"10,89",2016-07-21
miles95,"10,89",2016-07-22
miles95,"10,89",2016-07-23
miles95,"10,89",2016-07-24
miles95,"10,89",2016-07-25
miles95,"10,79",2016-07-26
miles95,"10,79",2016-07-27
miles95,"10,79",2016-07-28
miles95,"10,79",2016-07-29
miles95,"10,74",2016-07-30
miles95,"10,74",2016-07-31
miles95,"10,74",2016-08-01
miles95,"10,69",2016-08-02
miles95,"10,69",2016-08-03
miles95,"10,69",2016-08-04
miles95,"10,69",2016-08-05
miles95,"10,79",2016-08-06
miles95,"10,79",2016-08-07
miles95,"10,79",2016-08-08
miles95,"10,79",2016-08-09
miles95,"10,81",2016-08-10
miles95,"10,81",2016-08-11
miles95,"10,81",2016-08-12
miles95,"10,81",2016-08-13
miles95,"10,81",2016-08-14
miles95,"10,81",2016-08-15
miles95,"10,81",2016-08-16
miles95,"10,89",2016-08-17
miles95,"10,89",2016-08-18
miles95,"10,89",2016-08-19
miles95,"10,99",2016-08-20
miles95,"10,99",2016-08-21
miles95,"10,99",2016-08-22
miles95,"10,99",2016-08-23
miles95,"10,99",2016-08-24
miles95,"11,01",2016-08-25
miles95,"11,01",2016-08-26
miles95,"11,01",2016-08-27
miles95,"11,01",2016-08-28
miles95,"11,01",2016-08-29
miles95,"11,09",2016-08-30
miles95,"11,09",2016-08-31
miles95,"10,99",2016-09-01
miles95,"10,95",2016-09-02
miles95,"10,89",2016-09-03
miles95,"10,89",2016-09-04
miles95,"10,89",2016-09-05
miles95,"10,89",2016-09-06
miles95,"10,89",2016-09-07
miles95,"10,89",2016-09-08
miles95,"10,89",2016-09-09
miles95,"11,09",2016-09-10
miles95,"11,09",2016-09-11
miles95,"11,09",2016-09-12
miles95,"11,09",2016-09-13
miles95,"11,09",2016-09-14
miles95,"10,99",2016-09-15
miles95,"10,91",2016-09-16
miles95,"10,91",2016-09-17
miles95,"10,91",2016-09-18
miles95,"10,91",2016-09-19
miles95,"10,99",2016-09-20
miles95,"10,99",2016-09-21
miles95,"10,89",2016-09-22
miles95,"10,89",2016-09-23
miles95,"10,99",2016-09-24
miles95,"10,99",2016-09-25
miles95,"10,99",2016-09-26
miles95,"10,99",2016-09-27
miles95,"10,99",2016-09-28
miles95,"10,89",2016-09-29
miles95,"10,95",2016-09-30
miles95,"11,09",2016-10-01
miles95,"11,09",2016-10-02
miles95,"11,09",2016-10-03
miles95,"11,19",2016-10-04
miles95,"11,19",2016-10-05
miles95,"11,25",2016-10-06
miles95,"11,25",2016-10-07
miles95,"11,25",2016-10-08
miles95,"11,25",2016-10-09
miles95,"11,25",2016-10-10
miles95,"11,25",2016-10-11
miles95,"11,29",2016-10-12
miles95,"11,29",2016-10-13
miles95,"11,29",2016-10-14
miles95,"11,29",2016-10-15
miles95,"11,29",2016-10-16
miles95,"11,29",2016-10-17
miles95,"11,19",2016-10-18
miles95,"11,19",2016-10-19
miles95,"11,29",2016-10-20
miles95,"11,29",2016-10-21
miles95,"11,29",2016-10-22
miles95,"11,29",2016-10-23
miles95,"11,29",2016-10-24
miles95,"11,29",2016-10-26
miles95,"11,29",2016-10-27
miles95,"11,29",2016-10-28
miles95,"11,19",2016-10-29
miles95,"11,19",2016-10-30
miles95,"11,19",2016-10-31
miles95,"11,19",2016-11-01
miles95,"11,09",2016-11-02
miles95,"11,09",2016-11-03
miles95,"10,99",2016-11-04
miles95,"11,07",2016-11-06
miles95,"11,07",2016-11-07
miles95,"10,97",2016-11-08
miles95,"10,97",2016-11-09
miles95,"10,89",2016-11-10
miles95,"10,89",2016-11-11
miles95,"10,89",2016-11-12
miles95,"10,89",2016-11-13
miles95,"10,89",2016-11-14
miles95,"10,79",2016-11-15
miles95,"10,79",2016-11-16
miles95,"10,79",2016-11-17
miles95,"10,89",2016-11-18
miles95,"10,97",2016-11-19
miles95,"10,97",2016-11-20
miles95,"10,97",2016-11-21
miles95,"10,97",2016-11-22
miles95,"11,07",2016-11-23
miles95,"11,07",2016-11-24
miles95,"11,07",2016-11-25
miles95,"11,07",2016-11-26
miles95,"11,07",2016-11-27
miles95,"11,07",2016-11-28
miles95,"10,99",2016-11-29
miles95,"11,09",2016-11-30
miles95,"11,09",2016-12-01
miles95,"11,19",2016-12-02
miles95,"11,39",2016-12-03
miles95,"11,39",2016-12-04
miles95,"11,39",2016-12-05
miles95,"11,39",2016-12-06
miles95,"11,39",2016-12-07
miles95,"11,29",2016-12-08
miles95,"11,29",2016-12-09
miles95,"11,29",2016-12-10
miles95,"11,29",2016-12-11
miles95,"11,29",2016-12-12
miles95,"11,39",2016-12-13
miles95,"11,39",2016-12-14
miles95,"11,39",2016-12-15
miles95,"11,39",2016-12-16
miles95,"11,49",2016-12-17
miles95,"11,49",2016-12-18
miles95,"11,49",2016-12-19
miles95,"11,49",2016-12-20
miles95,"11,49",2016-12-21
miles95,"11,59",2016-12-22
miles95,"11,59",2016-12-23
miles95,"11,59",2016-12-24
miles95,"11,59",2016-12-25
miles95,"11,59",2016-12-26
miles95,"11,59",2016-12-27
miles95,"11,59",2016-12-28
miles95,"11,59",2016-12-29
miles95,"11,69",2016-12-30
miles95,"11,69",2016-12-31
miles95,"11,72",2017-01-01
miles95,"11,72",2017-01-02
miles95,"11,69",2017-01-03
miles95,"11,69",2017-01-04
miles95,"11,69",2017-01-05
miles95,"11,69",2017-01-06
miles95,"11,69",2017-01-07
miles95,"11,69",2017-01-08
miles95,"11,69",2017-01-09
miles95,"11,69",2017-01-10
miles95,"11,69",2017-01-11
miles95,"11,59",2017-01-12
miles95,"11,69",2017-01-13
miles95,"11,69",2017-01-14
miles95,"11,69",2017-01-15
miles95,"11,69",2017-01-16
miles95,"11,69",2017-01-17
miles95,"11,69",2017-01-18
miles95,"11,79",2017-01-19
miles95,"11,69",2017-01-20
miles95,"11,69",2017-01-22
miles95,"11,69",2017-01-23
miles95,"11,69",2017-01-24
miles95,"11,69",2017-01-25
miles95,"11,69",2017-01-26
miles95,"11,69",2017-01-27
miles95,"11,79",2017-01-29
miles95,"11,79",2017-01-30
miles95,"11,79",2017-01-31
miles95,"11,79",2017-02-01
miles95,"11,79",2017-02-02
miles95,"11,79",2017-02-03
miles95,"11,79",2017-02-04
miles95,"11,79",2017-02-05
miles95,"11,79",2017-02-06
miles95,"11,89",2017-02-07
miles95,"11,89",2017-02-08
miles95,"11,79",2017-02-09
miles95,"11,79",2017-02-10
miles95,"11,79",2017-02-11
miles95,"11,79",2017-02-12
miles95,"11,79",2017-02-13
miles95,"11,79",2017-02-14
miles95,"11,69",2017-02-15
miles95,"11,69",2017-02-16
miles95,"11,79",2017-02-17
miles95,"11,79",2017-02-18
miles95,"11,79",2017-02-19
miles95,"11,79",2017-02-20
miles95,"11,79",2017-02-21
miles95,"11,89",2017-02-22
miles95,"11,89",2017-02-23
miles95,"11,79",2017-02-24
miles95,"11,79",2017-02-25
miles95,"11,79",2017-02-26
miles95,"11,79",2017-02-27
miles95,"11,79",2017-02-28
miles95,"11,89",2017-03-01
miles95,"11,89",2017-03-02
miles95,"11,89",2017-03-03
miles95,"11,89",2017-03-04
miles95,"11,89",2017-03-05
miles95,"11,89",2017-03-06
miles95,"11,69",2017-03-07
miles95,"11,69",2017-03-08
miles95,"11,74",2017-03-09
miles95,"11,74",2017-03-10
miles95,"11,74",2017-03-11
miles95,"11,74",2017-03-12
miles95,"11,74",2017-03-13
miles95,"11,59",2017-03-14
miles95,"11,49",2017-03-15
miles95,"11,49",2017-03-16
miles95,"11,49",2017-03-17
miles95,"11,49",2017-03-18
miles95,"11,49",2017-03-19
miles95,"11,49",2017-03-20
miles95,"11,49",2017-03-21
miles95,"11,49",2017-03-22
miles95,"11,49",2017-03-23
miles95,"11,49",2017-03-24
miles95,"11,49",2017-03-25
miles95,"11,49",2017-03-26
miles95,"11,49",2017-03-27
miles95,"11,49",2017-03-28
miles95,"11,49",2017-03-29
miles95,"11,49",2017-03-30
miles95,"11,64",2017-03-31
miles95,"11,64",2017-04-01
miles95,"11,64",2017-04-02
miles95,"11,64",2017-04-03
miles95,"11,79",2017-04-04
miles95,"11,79",2017-04-05
miles95,"11,79",2017-04-06
miles95,"11,79",2017-04-07
miles95,"11,94",2017-04-08
miles95,"11,94",2017-04-09
miles95,"11,94",2017-04-10
miles95,"11,94",2017-04-11
miles95,"11,94",2017-04-12
miles95,"12,04",2017-04-13
miles95,"12,04",2017-04-14
miles95,"12,04",2017-04-15
miles95,"12,04",2017-04-16
miles95,"12,04",2017-04-17
miles95,"12,04",2017-04-18
miles95,"11,99",2017-04-19
miles95,"11,99",2017-04-20
miles95,"11,99",2017-04-21
miles95,"11,89",2017-04-22
miles95,"11,89",2017-04-23
miles95,"11,89",2017-04-24
miles95,"11,89",2017-04-25
miles95,"11,79",2017-04-26
miles95,"11,79",2017-04-27
miles95,"11,79",2017-04-28
miles95,"11,79",2017-04-29
miles95,"11,79",2017-04-30
miles95,"11,79",2017-05-01
miles95,"11,59",2017-05-02
miles95,"11,59",2017-05-03
miles95,"11,49",2017-05-04
miles95,"11,49",2017-05-05
miles95,"11,49",2017-05-06
miles95,"11,49",2017-05-07
miles95,"11,49",2017-05-08
miles95,"11,49",2017-05-09
miles95,"11,49",2017-05-10
miles95,"11,49",2017-05-11
miles95,"11,49",2017-05-12
miles95,"11,49",2017-05-13
miles95,"11,49",2017-05-14
miles95,"11,49",2017-05-15
miles95,"11,49",2017-05-16
miles95,"11,49",2017-05-17
miles95,"11,69",2017-05-18
miles95,"11,69",2017-05-19
miles95,"11,69",2017-05-20
miles95,"11,69",2017-05-21
miles95,"11,69",2017-05-22
miles95,"11,69",2017-05-23
miles95,"11,69",2017-05-24
miles95,"11,69",2017-05-25
miles95,"11,69",2017-05-26
miles95,"11,69",2017-05-27
miles95,"11,69",2017-05-28
miles95,"11,69",2017-05-29
miles95,"11,69",2017-05-30
miles95,"11,69",2017-05-31
miles95,"11,69",2017-06-01
miles95,"11,69",2017-06-02
miles95,"11,69",2017-06-03
miles95,"11,69",2017-06-04
miles95,"11,69",2017-06-05
miles95,"11,69",2017-06-06
miles95,"11,49",2017-06-07
miles95,"11,49",2017-06-08
miles95,"11,49",2017-06-09
miles95,"11,49",2017-06-10
miles95,"11,49",2017-06-11
miles95,"11,49",2017-06-12
miles95,"11,49",2017-06-13
